Year,Start,End,Length,Rainfall,max_tmax,max_tmin,min_tmax,min_tmin,mean_tmax,mean_tmin,Extreme_events
2022,,306,,1165,,,,,,,
2023,,245,,758,32.5,22.8,25.6,17.2,29.4,18.9,
2024,,,,653,33.6,,23.4,,30.4,,
2025,,,,,34.2,,22,,26.5,,
