month,Rainfall,min_tmin,mean_tmin,max_tmin,min_tmax,mean_tmax,max_tmax
2015-07,0,,,,,,
2015-08,0,,,,,,
2015-09,0,,,,,,
2015-10,0,,,,,,
2015-11,6.6,,,,,,
2016-01,18.7,,,,,,
2016-02,14.1,,,,,,
2016-03,97.7,,,,,,
2016-04,31.4,,,,,,
2016-05,0,,,,,,
2016-06,0,,,,,,
2016-07,0.8,,,,,,
2016-08,0,,,,,,
2016-09,0,,,,,,
2016-10,4,,,,,,
2016-11,77.1,,,,,,
2016-12,159.8,,,,,,
2017-01,288.5,,,,,,
2017-02,194.9,16.6,18.1,21.3,,,
2017-03,73.7,9.4,15.2,20.2,27,29.4,32
2017-04,9.9,,,,,,
2017-05,4.1,5,10.2,14.6,24,29.3,31.4
2017-06,0,3.9,9.1,12.8,23.2,27.7,29.8
2017-07,0,5.6,9.4,13,25,27.4,30.2
2017-08,0,,,,26,28.9,33.4
2017-09,0,9.6,12.7,17,27.2,31.5,35
2017-10,0,13.6,17.3,21.2,28,34.9,38.8
2017-12,201.2,,,,,,
2018-01,249.3,15.2,16.8,18.4,25.8,29.5,32
2018-02,195.2,15,16.9,19,22.4,29.8,34.4
2018-03,55.3,14,16.7,21.8,23,29.4,32.8
2018-04,59.8,,,,26,29.3,31.2
2018-05,35,,,,23.2,29.2,32
2018-06,0,,,,23.6,27.4,31.2
2018-08,0,,,,27,29.5,33
2018-09,0,,,,,,
2018-10,0,,,,23.8,32.2,36.8
2018-11,235.5,,,,26,32.5,37
2019-01,85.9,,,,23.6,29,34
2019-02,141.8,,,,24.4,29.8,34
2019-03,84.7,,,,23.4,30.1,33
2019-04,78.1,,,,26.8,30.9,33.4
2019-06,0,,,,24.2,26.9,29
2019-12,237.2,,,,24,28.2,31.4
2020-02,316,,,,22.5,28.9,33.8
2020-03,151.1,,,,20,29.5,33.2
2020-04,9.2,,,,25.4,30.6,33.8
2020-05,0,,,,25.6,29.1,32.8
2020-08,0,,,,27,29.5,33
2020-09,0,,,,26.8,30.8,35.6
2020-11,0.8,,,,31,34.5,37
2020-12,173.1,,,,23.6,30.3,34
2021-01,343.8,,,,,,
2021-02,174.3,,,,23.8,29.8,33
2021-03,115.2,,,,24.4,28.3,30.8
2021-04,10.4,,,,25,29,33
2021-05,0,,,,,,
2021-06,0,,,,,,
2021-07,0,,,,22.2,26.3,30.2
2021-08,0,,,,,,
2021-09,0,,,,27.4,31.2,35.4
2021-10,2.5,,,,,,
2021-11,0,,,,30.8,35.4,40
2021-12,95.5,,,,25.5,34.1,37
2022-01,203.2,,,,,,
2022-02,255,,,,,,
2022-03,157.7,,,,20.4,29.2,33.5
2022-04,20.2,,,,,,
2022-06,0,,,,23,26.3,34
2022-07,0,,,,21.8,26.1,29.4
